date,open,high,low,close,volume
1999-01-28,48.6290,49.1193,48.1034,48.4095,11941200
1999-01-29,48.4095,49.8318,48.3581,49.6449,10115800
1999-02-01,49.9835,49.9835,48.6290,48.6967,7407200
1999-02-02,48.6452,48.9514,47.4099,47.8840,11727200
1999-02-03,47.6483,47.9517,46.8843,47.4776,11196600
1999-02-04,47.4613,47.8162,45.8521,45.9361,11615200
1999-02-05,46.1745,46.3262,44.5815,44.9716,16957600
1999-02-08,45.3021,45.8121,44.2523,45.3021,11986600
1999-02-09,45.3021,45.9803,43.8780,44.1492,10811200
1999-02-10,44.0814,45.8121,44.0814,45.8121,10853400
1999-02-11,46.1838,48.5059,45.6087,48.4218,12564800
1999-02-12,47.8114,47.8114,46.4388,46.8620,11666200
1999-02-16,47.4723,48.3539,46.6422,46.7941,9019800
1999-02-17,46.2516,47.2851,45.7931,46.2516,8977000
1999-02-18,46.6585,47.3367,46.1675,47.2689,8687800
1999-02-19,47.3041,47.4045,46.3872,46.5581,7393200
1999-02-22,46.7263,48.2698,46.4035,48.2698,9200200
1999-02-23,48.2861,48.8287,47.6758,47.9986,9109200
1999-02-24,48.0827,48.7446,46.9650,47.1332,8637400
1999-02-25,46.6585,47.1848,45.9288,47.1007,10469600
1999-02-26,46.3872,46.6259,45.1665,46.0481,14798000
1999-03-01,45.9803,45.9803,44.7949,45.6765,9590800
1999-03-02,46.2516,46.3710,45.2696,45.5056,8743600
1999-03-03,45.7091,45.8284,44.7759,45.2343,7743000
1999-03-04,47.0654,48.0149,46.1512,46.3872,21501000
1999-03-05,47.1685,48.5411,47.1332,48.3892,11606200
1999-03-08,48.4570,48.8287,48.0311,48.5248,7559800
1999-03-09,48.7961,50.1525,48.4380,49.4227,10019000
1999-03-10,49.2708,49.6099,48.8965,49.2356,7009800
1999-03-11,49.4743,50.4400,49.2356,49.6099,8591200
1999-03-12,49.5584,49.7618,48.2861,48.2861,9683200
1999-03-15,48.6089,49.4553,48.0501,49.3712,7902800
1999-03-16,49.3712,49.7781,48.8802,49.0999,6606000
1999-03-17,48.6930,48.8287,48.2861,48.3024,6915400
1999-03-18,48.1505,48.2183,46.9135,48.1858,14505000
1999-03-19,47.9145,48.2861,45.5734,45.7253,19496800
1999-03-22,45.7606,46.2516,45.2018,45.3021,11896600
1999-03-23,45.3021,45.4730,44.4883,44.8627,10015000
1999-03-24,45.5734,46.2516,45.1665,45.9803,11821000
1999-03-25,46.6585,46.9976,45.9803,46.4713,9828800
1999-03-26,46.4035,47.7110,46.2679,46.7616,8266400
1999-03-29,47.4723,48.4896,47.3041,48.2536,8098200
1999-03-30,48.0149,49.1677,47.9823,48.4380,7466800
1999-03-31,48.8287,49.2356,47.8792,48.0827,5835200
1999-04-01,48.0989,48.2020,47.3882,48.0149,5310800
1999-04-05,48.5574,49.8975,48.4380,49.8975,9238400
1999-04-06,49.6777,50.6597,49.4227,49.6425,8742800
1999-04-07,49.9137,50.8985,48.5737,50.5919,11662000
1999-04-08,50.4563,51.0151,49.4553,50.7276,8531000
1999-04-09,50.3559,51.0151,49.9137,50.5404,6111800
1999-04-12,49.7781,49.8134,49.1162,49.7618,8979800
1999-04-13,49.9137,49.9137,48.8124,48.8287,6846400
1999-04-14,49.5747,49.8812,48.1858,48.6605,7261000
1999-04-15,48.6930,48.6930,47.0654,48.2183,8330400
1999-04-16,48.1505,48.1505,46.1512,46.2190,11928800
1999-04-19,46.3547,46.7426,44.5046,45.2343,15383600
1999-04-20,45.3021,46.0481,44.2171,46.0481,14716000
1999-04-21,46.0481,46.6259,44.7949,46.6259,13161600
1999-04-22,53.5081,53.9150,52.2711,52.7621,39169800
1999-04-23,52.4583,56.0336,52.3389,54.1863,20751000
1999-04-26,55.5426,57.1702,54.8807,56.9342,18666000
1999-04-27,57.5093,58.3909,56.5599,57.5093,20929200
1999-04-28,56.7633,57.1024,55.2035,55.6104,11341800
1999-04-29,55.6104,56.6955,55.1872,55.5589,11279200
1999-04-30,56.5599,57.2380,55.1872,56.7470,9031000
1999-05-03,56.4242,57.5771,55.9658,57.5771,9032200
1999-05-04,57.5771,58.5618,57.3411,57.5093,11132400
1999-05-05,57.5446,57.6449,56.2371,57.5446,8472400
1999-05-06,57.5427,58.1184,56.4889,56.8284,8339600
1999-05-07,57.3716,59.0690,57.3200,59.0011,9986800
1999-05-10,59.0011,60.2585,58.9495,59.3759,9548400
1999-05-11,59.8837,60.2585,59.0690,60.0195,8372800
1999-05-12,60.0548,62.0401,58.5258,61.2416,12066800
1999-05-13,63.5501,66.8090,63.5501,66.8090,24331400
1999-05-14,65.5869,66.1301,64.0932,64.9759,18073800
1999-05-17,64.0932,65.0791,63.0069,64.5006,11560400
1999-05-18,64.7043,65.3507,64.3648,64.7722,8633800
1999-05-19,64.7043,64.8401,63.2948,64.0606,7791600
1999-05-20,63.9927,64.1964,63.1427,63.2459,6441800
1999-05-21,63.2106,63.3817,62.2438,62.5669,6899800
1999-05-24,62.5479,62.6511,60.2232,60.7664,8598200
1999-05-25,60.4269,61.3774,60.0195,60.0711,9405000
1999-05-26,60.5627,64.2643,60.1390,64.1611,16628000
1999-05-27,63.3817,63.4795,61.1710,63.0069,5276250
1999-05-28,63.0069,63.4143,62.0238,63.0069,6379500
1999-06-01,61.7142,61.8500,60.3943,60.8343,7158500
1999-06-02,60.6985,62.2573,59.4438,61.7848,7005000
1999-06-03,62.2247,62.6321,60.5953,61.3448,5112600
1999-06-04,61.7142,63.0069,61.0732,63.0069,5258800
1999-06-07,64.1584,66.0975,63.8216,65.4511,6663900
1999-06-08,65.1089,65.1089,63.0395,63.3437,7395400
1999-06-09,63.3437,65.6521,63.3111,63.5501,5569600
1999-06-10,62.9363,63.4143,61.5458,62.5995,4851500
